AttackNoise,DomainFetched,AttackCoverage,AttackRuntime (msec),AttackSpeed (domain per msec)
0.038562933619336826,9,0.036290322580645164,1008,0.008928571428571428
0.0388575711316681,7,0.028225806451612902,1506,0.004648074369189907
0.03969214830941725,6,0.024193548387096774,660,0.00909090909090909
0.04009865820802627,5,0.020161290322580645,253,0.019762845849802372
0.040893864653614,5,0.020161290322580645,1299,0.003849114703618168
0.04226845448938532,5,0.020161290322580645,376,0.013297872340425532
0.04304796422842572,5,0.020161290322580645,104,0.04807692307692308
0.04326527350816256,9,0.036290322580645164,1377,0.006535947712418301
0.043478312974712274,5,0.020161290322580645,1457,0.0034317089910775567
0.044087905247494064,5,0.020161290322580645,1384,0.0036127167630057803
0.0461406468797082,5,0.020161290322580645,1285,0.0038910505836575876
0.04673915397221773,5,0.020161290322580645,1474,0.0033921302578018998
0.0469405537272205,5,0.020161290322580645,1345,0.0037174721189591076
0.047448862017429705,5,0.020161290322580645,963,0.005192107995846314
0.04758728200454232,5,0.020161290322580645,1007,0.004965243296921549
0.04763102745771863,5,0.020161290322580645,534,0.009363295880149813
0.04802157817125685,5,0.020161290322580645,1037,0.0048216007714561235
0.048030866484290224,5,0.020161290322580645,983,0.00508646998982706
0.04906124333923845,7,0.028225806451612902,34,0.20588235294117646
0.049198069810226785,5,0.020161290322580645,156,0.03205128205128205
0.04944098597366364,5,0.020161290322580645,1266,0.0039494470774091624
0.05035795713067126,5,0.020161290322580645,723,0.006915629322268326
0.05039837686872772,5,0.020161290322580645,1366,0.0036603221083455345
0.05098015359204189,5,0.020161290322580645,665,0.007518796992481203
0.05116590216914485,6,0.024193548387096774,1462,0.004103967168262654
0.05121276298011268,7,0.028225806451612902,698,0.01002865329512894
0.05189595358578658,5,0.020161290322580645,923,0.005417118093174431
0.05218554722724811,5,0.020161290322580645,744,0.006720430107526882
0.05352618067118842,5,0.020161290322580645,880,0.005681818181818182
0.05358006615110655,5,0.020161290322580645,1087,0.004599816007359705
0.05365530614602687,5,0.020161290322580645,1146,0.004363001745200698
0.05371122337849865,8,0.03225806451612903,1273,0.006284367635506678
0.05395928427443808,5,0.020161290322580645,989,0.005055611729019211
0.054756321950043874,5,0.020161290322580645,874,0.005720823798627002
0.05503493264844783,5,0.020161290322580645,894,0.005592841163310962
0.055708021436866706,5,0.020161290322580645,817,0.006119951040391677
0.055924907456673,5,0.020161290322580645,17,0.29411764705882354
0.0559734811185123,6,0.024193548387096774,1460,0.00410958904109589
0.05631424904831406,5,0.020161290322580645,1284,0.003894080996884735
0.056334004651606984,5,0.020161290322580645,592,0.008445945945945946
0.05661751868615028,5,0.020161290322580645,1013,0.004935834155972359
0.05727427248183503,6,0.024193548387096774,1321,0.004542013626040878
0.058454157486311886,5,0.020161290322580645,778,0.006426735218508998
0.058823351813891867,5,0.020161290322580645,1027,0.004868549172346641
0.059798532492710166,6,0.024193548387096774,718,0.008356545961002786
0.06016881241967342,5,0.020161290322580645,799,0.006257822277847309
0.06018714795309976,5,0.020161290322580645,1232,0.004058441558441558
0.06032995294870647,5,0.020161290322580645,62,0.08064516129032258
0.06068092961977234,5,0.020161290322580645,743,0.006729475100942127
0.060784734525432205,5,0.020161290322580645,879,0.005688282138794084
0.06115422598703957,5,0.020161290322580645,1048,0.004770992366412214
0.06116460019281911,5,0.020161290322580645,1042,0.0047984644913627635
0.061217851267900025,8,0.03225806451612903,1403,0.005702066999287242
0.061761433282746414,5,0.020161290322580645,831,0.006016847172081829
0.06269684331809466,7,0.028225806451612902,178,0.03932584269662921
0.06331595497920406,5,0.020161290322580645,1062,0.004708097928436911
0.06335897442256355,8,0.03225806451612903,595,0.013445378151260505
0.06367305723374483,5,0.020161290322580645,632,0.007911392405063292
0.06376872531556577,5,0.020161290322580645,929,0.005382131324004306
0.06413807531080307,5,0.020161290322580645,1419,0.0035236081747709656
0.0657567939733551,5,0.020161290322580645,1004,0.0049800796812749
0.06638365994763651,8,0.03225806451612903,104,0.07692307692307693
0.06647275953477305,5,0.020161290322580645,578,0.00865051903114187
0.06807583797014904,5,0.020161290322580645,801,0.006242197253433208
0.06844603944268479,5,0.020161290322580645,1249,0.0040032025620496394
0.06874997184719922,5,0.020161290322580645,1137,0.0043975373790677225
0.06911077991163572,5,0.020161290322580645,177,0.02824858757062147
0.07080061114494174,9,0.036290322580645164,1307,0.006885998469778117
0.07130460614964218,5,0.020161290322580645,23,0.21739130434782608
0.0714977768658116,11,0.04435483870967742,898,0.012249443207126948
0.07198707071824961,5,0.020161290322580645,1404,0.0035612535612535613
0.0721016391113466,5,0.020161290322580645,987,0.005065856129685917
0.07226668486262211,5,0.020161290322580645,668,0.0074850299401197605
0.07228633141429874,5,0.020161290322580645,473,0.010570824524312896
0.07340866162197013,9,0.036290322580645164,1330,0.006766917293233083
0.07379133965352513,8,0.03225806451612903,891,0.008978675645342313
0.07408982237372574,8,0.03225806451612903,1085,0.007373271889400922
0.07460213336507004,5,0.020161290322580645,1094,0.004570383912248629
0.07461337580356175,5,0.020161290322580645,874,0.005720823798627002
0.07478982662438172,5,0.020161290322580645,849,0.005889281507656066
0.07515018545396168,5,0.020161290322580645,1120,0.004464285714285714
0.07519248486499241,5,0.020161290322580645,1122,0.004456327985739751
0.07531555771233578,5,0.020161290322580645,395,0.012658227848101266
0.07640523202634664,5,0.020161290322580645,940,0.005319148936170213
0.07640567342820803,5,0.020161290322580645,700,0.007142857142857143
0.07741605838018517,5,0.020161290322580645,1369,0.003652300949598247
0.07788648136907961,5,0.020161290322580645,1396,0.0035816618911174787
0.07822356182794143,7,0.028225806451612902,703,0.00995732574679943
0.07835666317246837,8,0.03225806451612903,595,0.013445378151260505
0.08008498388789631,5,0.020161290322580645,721,0.006934812760055479
0.08043508955721035,5,0.020161290322580645,1386,0.0036075036075036075
0.0806124680473902,5,0.020161290322580645,1296,0.0038580246913580245
0.08083720397771343,9,0.036290322580645164,700,0.012857142857142857
0.0812499752867123,5,0.020161290322580645,718,0.006963788300835654
0.0822280243080411,5,0.020161290322580645,969,0.005159958720330237
0.08241227936877527,5,0.020161290322580645,1426,0.0035063113604488078
0.08248277008309812,5,0.020161290322580645,40,0.125
0.08278831792402952,8,0.03225806451612903,1189,0.00672834314550042
0.08386070164921655,18,0.07258064516129033,1293,0.013921113689095127
0.08416413155197111,5,0.020161290322580645,833,0.006002400960384154
0.0841933474657035,5,0.020161290322580645,596,0.008389261744966443
0.08423410555585686,5,0.020161290322580645,1292,0.003869969040247678
0.08519054928709968,5,0.020161290322580645,1057,0.004730368968779565
0.08675586696379134,5,0.020161290322580645,41,0.12195121951219512
0.08724954766196424,9,0.036290322580645164,43,0.20930232558139536
0.08797107240148505,5,0.020161290322580645,10,0.5
0.08881323065227442,9,0.036290322580645164,907,0.009922822491730982
0.08944943014745299,5,0.020161290322580645,701,0.007132667617689016
0.09066736921500218,7,0.028225806451612902,1018,0.0068762278978389
0.0913951350129566,10,0.04032258064516129,1264,0.007911392405063292
0.09236800100781595,9,0.036290322580645164,1300,0.006923076923076923
0.09245847229589788,6,0.024193548387096774,698,0.008595988538681949
0.09302251942382678,5,0.020161290322580645,679,0.007363770250368188
0.09303456955870582,5,0.020161290322580645,291,0.01718213058419244
0.09306982305068168,5,0.020161290322580645,1208,0.0041390728476821195
0.09316857136896539,5,0.020161290322580645,477,0.010482180293501049
0.09384012430810906,5,0.020161290322580645,138,0.036231884057971016
0.09387411546831526,5,0.020161290322580645,627,0.007974481658692184
0.09391176796857836,8,0.03225806451612903,645,0.012403100775193798
0.09406194850136618,5,0.020161290322580645,843,0.005931198102016607
0.09414808380932738,7,0.028225806451612902,35,0.2
0.0943585659413334,5,0.020161290322580645,599,0.008347245409015025
0.09505457181153798,5,0.020161290322580645,904,0.0055309734513274336
0.09534715840860741,5,0.020161290322580645,901,0.005549389567147614
0.09583484480095339,8,0.03225806451612903,1033,0.007744433688286544
0.09592725260942736,5,0.020161290322580645,950,0.005263157894736842
0.09656665456318259,9,0.036290322580645164,976,0.009221311475409836
0.09676155298891798,5,0.020161290322580645,1117,0.004476275738585497
0.0970511240131482,5,0.020161290322580645,1066,0.004690431519699813
0.09721082999618758,9,0.036290322580645164,825,0.01090909090909091
0.09745972159129035,11,0.04435483870967742,495,0.022222222222222223
0.09748769296022375,7,0.028225806451612902,968,0.007231404958677686
0.09793116764981957,5,0.020161290322580645,641,0.0078003120124804995
0.09841214851061597,9,0.036290322580645164,349,0.025787965616045846
0.09847536277719171,5,0.020161290322580645,1038,0.004816955684007707
0.09860147377863449,5,0.020161290322580645,753,0.006640106241699867
0.09887800017485293,5,0.020161290322580645,1603,0.0031191515907673115
0.0992270610752577,5,0.020161290322580645,1070,0.004672897196261682
0.09936523681794629,5,0.020161290322580645,1351,0.003700962250185048
0.0999248912718973,5,0.020161290322580645,649,0.007704160246533128
0.10071622589186946,6,0.024193548387096774,618,0.009708737864077669
0.10152317896002705,5,0.020161290322580645,10,0.5
0.10161481770058478,5,0.020161290322580645,110,0.045454545454545456
0.10255247265294876,7,0.028225806451612902,703,0.00995732574679943
0.10281956131214354,5,0.020161290322580645,1138,0.004393673110720563
0.10305058188688154,5,0.020161290322580645,1285,0.0038910505836575876
0.10385368802518924,13,0.05241935483870968,1445,0.008996539792387544
0.10525690958150691,5,0.020161290322580645,904,0.0055309734513274336
0.1060019068303738,5,0.020161290322580645,600,0.008333333333333333
0.10606548790498682,9,0.036290322580645164,968,0.009297520661157025
0.10657897269472938,6,0.024193548387096774,1019,0.005888125613346418
0.10690904576986882,7,0.028225806451612902,100,0.07
0.10709506007580083,5,0.020161290322580645,497,0.01006036217303823
0.10738439619225715,5,0.020161290322580645,595,0.008403361344537815
0.10768065128931381,5,0.020161290322580645,762,0.006561679790026247
0.1076912737667225,5,0.020161290322580645,567,0.008818342151675485
0.10801096102718433,8,0.03225806451612903,1210,0.006611570247933884
0.1084676636286015,8,0.03225806451612903,624,0.01282051282051282
0.10856153016203274,5,0.020161290322580645,962,0.005197505197505198
0.10872107195864245,5,0.020161290322580645,938,0.005330490405117271
0.10875114810872,5,0.020161290322580645,851,0.005875440658049354
0.10892099942504518,9,0.036290322580645164,810,0.011111111111111112
0.10934994037486978,5,0.020161290322580645,766,0.006527415143603133
0.10989180303435242,5,0.020161290322580645,697,0.007173601147776184
0.10992632092926347,5,0.020161290322580645,1012,0.004940711462450593
0.11050786874453034,5,0.020161290322580645,1336,0.0037425149700598802
0.11165373188929828,5,0.020161290322580645,1106,0.0045207956600361665
0.11285473526068146,5,0.020161290322580645,62,0.08064516129032258
0.11301189217266361,7,0.028225806451612902,867,0.008073817762399077
0.11315858570942472,5,0.020161290322580645,523,0.009560229445506692
0.11362665470166844,5,0.020161290322580645,749,0.006675567423230975
0.11460229198742045,5,0.020161290322580645,848,0.00589622641509434
0.11481961755142578,5,0.020161290322580645,32,0.15625
0.1149312092892224,8,0.03225806451612903,959,0.008342022940563087
0.11522442526868559,8,0.03225806451612903,1128,0.0070921985815602835
0.11573004309501045,5,0.020161290322580645,234,0.021367521367521368
0.11585128070007633,5,0.020161290322580645,620,0.008064516129032258
0.11589415345676402,5,0.020161290322580645,1096,0.004562043795620438
0.11604610593996179,9,0.036290322580645164,582,0.015463917525773196
0.11614427367210112,11,0.04435483870967742,917,0.011995637949836423
0.11647207310945307,5,0.020161290322580645,893,0.005599104143337066
0.11665543684301127,5,0.020161290322580645,659,0.007587253414264037
0.11698094409353188,12,0.04838709677419355,847,0.014167650531286895
0.11721891522170702,5,0.020161290322580645,1332,0.0037537537537537537
0.11732921092401993,6,0.024193548387096774,1334,0.004497751124437781
0.11766735728608868,5,0.020161290322580645,887,0.005636978579481398
0.1177127995834858,7,0.028225806451612902,599,0.011686143572621035
0.11868558227079351,8,0.03225806451612903,1626,0.004920049200492005
0.11872562513908724,9,0.036290322580645164,1021,0.00881488736532811
0.11922686021977213,5,0.020161290322580645,648,0.007716049382716049
0.11993009955372547,7,0.028225806451612902,726,0.009641873278236915
0.12009776242813952,5,0.020161290322580645,1074,0.004655493482309125
0.12071218869188927,5,0.020161290322580645,1212,0.004125412541254125
0.12092762224514608,5,0.020161290322580645,875,0.005714285714285714
0.12108794375985299,6,0.024193548387096774,1146,0.005235602094240838
0.12113130138896766,9,0.036290322580645164,816,0.011029411764705883
0.12147786789832282,5,0.020161290322580645,1207,0.004142502071251036
0.12168653391264117,5,0.020161290322580645,1249,0.0040032025620496394
0.12200583389253117,5,0.020161290322580645,1295,0.003861003861003861
0.12237086181502921,5,0.020161290322580645,1000,0.005
0.1228498559095007,6,0.024193548387096774,856,0.007009345794392523
0.12306429388406703,10,0.04032258064516129,87,0.11494252873563218
0.12390594996259763,15,0.06048387096774194,1285,0.011673151750972763
0.12402579366878519,7,0.028225806451612902,570,0.012280701754385965
0.12508931379265842,11,0.04435483870967742,100,0.11
0.12515346793614623,8,0.03225806451612903,121,0.06611570247933884
0.12577289679089965,5,0.020161290322580645,1330,0.0037593984962406013
0.1260703910259141,5,0.020161290322580645,878,0.0056947608200455585
0.12646436854179333,5,0.020161290322580645,1103,0.004533091568449683
0.12769406258410754,21,0.0846774193548387,576,0.036458333333333336
0.12779520007711087,5,0.020161290322580645,982,0.0050916496945010185
0.1279067055914277,6,0.024193548387096774,180,0.03333333333333333
0.12791311716329334,8,0.03225806451612903,1347,0.005939123979213066
0.1284822632971394,6,0.024193548387096774,948,0.006329113924050633
0.12871080826860604,5,0.020161290322580645,550,0.00909090909090909
0.1289122051704934,7,0.028225806451612902,432,0.016203703703703703
0.12891799676757987,10,0.04032258064516129,604,0.016556291390728478
0.1297496247826082,6,0.024193548387096774,1129,0.005314437555358724
0.12976801723925147,7,0.028225806451612902,1123,0.006233303650934996
0.1307864794774295,13,0.05241935483870968,1201,0.010824313072439634
0.13133741267929422,7,0.028225806451612902,505,0.013861386138613862
0.13136088310792593,5,0.020161290322580645,845,0.005917159763313609
0.1314118704879521,8,0.03225806451612903,41,0.1951219512195122
0.131624912506211,8,0.03225806451612903,848,0.009433962264150943
0.13210771377912967,7,0.028225806451612902,28,0.25
0.13233835619186918,6,0.024193548387096774,841,0.007134363852556481
0.13253725166838326,5,0.020161290322580645,24,0.20833333333333334
0.1334322012451955,5,0.020161290322580645,30,0.16666666666666666
0.13368665978855665,5,0.020161290322580645,1291,0.0038729666924864447
0.13389346295514903,5,0.020161290322580645,987,0.005065856129685917
0.1358822565471074,5,0.020161290322580645,1069,0.004677268475210477
0.13591514423416873,10,0.04032258064516129,1219,0.008203445447087777
0.13633177774601224,5,0.020161290322580645,71,0.07042253521126761
0.13655462874653634,5,0.020161290322580645,1388,0.0036023054755043226
0.1367383951535065,9,0.036290322580645164,645,0.013953488372093023
0.13674605869868095,5,0.020161290322580645,270,0.018518518518518517
0.13793873929966016,9,0.036290322580645164,45,0.2
0.13798812616445166,5,0.020161290322580645,913,0.00547645125958379
0.13889636261646887,8,0.03225806451612903,262,0.030534351145038167
0.13902757258338205,5,0.020161290322580645,847,0.0059031877213695395
0.13953680659572176,5,0.020161290322580645,1257,0.003977724741447892
0.14035486392447627,12,0.04838709677419355,1347,0.008908685968819599
0.14043098923150543,14,0.056451612903225805,62,0.22580645161290322
0.14065076434071833,5,0.020161290322580645,888,0.00563063063063063
0.14085060396860716,5,0.020161290322580645,579,0.008635578583765112
0.14105653356903136,6,0.024193548387096774,1199,0.0050041701417848205
0.14105851591293028,11,0.04435483870967742,984,0.011178861788617886
0.14114962128818342,8,0.03225806451612903,1226,0.0065252854812398045
0.141194026104409,7,0.028225806451612902,342,0.02046783625730994
0.14120782777112917,9,0.036290322580645164,1238,0.007269789983844911
0.14131575226135817,9,0.036290322580645164,888,0.010135135135135136
0.14156315008708487,5,0.020161290322580645,1410,0.0035460992907801418
0.14190050151591083,8,0.03225806451612903,781,0.010243277848911651
0.142943213881636,8,0.03225806451612903,765,0.01045751633986928
0.14325602243820945,5,0.020161290322580645,582,0.00859106529209622
0.1432647004941604,5,0.020161290322580645,394,0.012690355329949238
0.1433165378684892,5,0.020161290322580645,1191,0.0041981528127623844
0.1434200202442557,9,0.036290322580645164,937,0.0096051227321238
0.14382591242963327,5,0.020161290322580645,995,0.005025125628140704
0.14394790668002855,8,0.03225806451612903,1651,0.004845548152634767
0.14441494059248838,15,0.06048387096774194,1173,0.01278772378516624
0.14442123596602352,6,0.024193548387096774,687,0.008733624454148471
0.14460071509953654,5,0.020161290322580645,466,0.01072961373390558
0.14491657281955106,5,0.020161290322580645,527,0.009487666034155597
0.14493374528204395,5,0.020161290322580645,1087,0.004599816007359705
0.14518500380843335,5,0.020161290322580645,1034,0.004835589941972921
0.14531081994271877,9,0.036290322580645164,1031,0.008729388942774006
0.145467789878151,5,0.020161290322580645,1129,0.0044286979627989375
0.14578564881060108,5,0.020161290322580645,647,0.0077279752704791345
0.14678960133912533,5,0.020161290322580645,607,0.008237232289950576
0.14709646194862203,5,0.020161290322580645,1154,0.004332755632582322
0.14715101080352622,12,0.04838709677419355,1432,0.008379888268156424
0.14738268380898045,8,0.03225806451612903,880,0.00909090909090909
0.14751082532683968,8,0.03225806451612903,991,0.008072653884964682
0.14786460518692301,5,0.020161290322580645,1022,0.004892367906066536
0.1482228136261161,8,0.03225806451612903,903,0.008859357696566999
0.148696971387699,7,0.028225806451612902,1014,0.006903353057199211
0.14883247152210266,6,0.024193548387096774,1007,0.005958291956305859
0.1496561579414568,17,0.06854838709677419,174,0.09770114942528736
0.1503072915219722,7,0.028225806451612902,902,0.007760532150776054
0.15034665882569487,6,0.024193548387096774,99,0.06060606060606061
0.1514274017545768,7,0.028225806451612902,604,0.011589403973509934
0.1515245255790727,5,0.020161290322580645,1368,0.003654970760233918
0.15164213588691267,8,0.03225806451612903,1150,0.006956521739130435
0.15281137956318103,5,0.020161290322580645,10,0.5
0.15313143701547782,5,0.020161290322580645,1029,0.004859086491739553
0.1540239453480593,12,0.04838709677419355,1233,0.009732360097323601
0.15420595597526332,5,0.020161290322580645,1246,0.0040128410914927765
0.1546471949035484,13,0.05241935483870968,683,0.01903367496339678
0.15477396181036174,5,0.020161290322580645,246,0.02032520325203252
0.15646427311498634,5,0.020161290322580645,795,0.006289308176100629
0.15667111147284984,5,0.020161290322580645,866,0.005773672055427252
0.1567308135815374,12,0.04838709677419355,481,0.02494802494802495
0.1568617133927075,5,0.020161290322580645,1367,0.0036576444769568397
0.15755498554589165,13,0.05241935483870968,1348,0.009643916913946587
0.15759539677180834,8,0.03225806451612903,1003,0.007976071784646061
0.15802918798098575,12,0.04838709677419355,851,0.01410105757931845
0.15812102106686476,12,0.04838709677419355,903,0.013289036544850499
0.15814698959678952,5,0.020161290322580645,1540,0.003246753246753247
0.1585423184450715,5,0.020161290322580645,504,0.00992063492063492
0.15881737707788335,5,0.020161290322580645,747,0.006693440428380187
0.15922198747366734,5,0.020161290322580645,1097,0.004557885141294439
0.1593394229212467,6,0.024193548387096774,1492,0.004021447721179625
0.16121797600527166,7,0.028225806451612902,907,0.007717750826901874
0.1614573132509043,5,0.020161290322580645,15,0.3333333333333333
0.16149964295378516,5,0.020161290322580645,569,0.008787346221441126
0.16201551844082218,7,0.028225806451612902,1139,0.006145741878841089
0.16319473340365098,10,0.04032258064516129,645,0.015503875968992248
0.16352392448248065,5,0.020161290322580645,1089,0.004591368227731864
0.16529787677848318,8,0.03225806451612903,634,0.012618296529968454
0.1654142999210504,5,0.020161290322580645,1164,0.00429553264604811
0.1657773454855509,8,0.03225806451612903,1269,0.006304176516942475
0.16581422787777145,5,0.020161290322580645,770,0.006493506493506494
0.16601237370724442,5,0.020161290322580645,1064,0.004699248120300752
0.16609177170914402,6,0.024193548387096774,1435,0.004181184668989547
0.1670348779312093,9,0.036290322580645164,1083,0.008310249307479225
0.16750227972529186,5,0.020161290322580645,983,0.00508646998982706
0.16778088857260332,8,0.03225806451612903,84,0.09523809523809523
0.16796158852346887,5,0.020161290322580645,119,0.04201680672268908
0.16827950782358148,7,0.028225806451612902,53,0.1320754716981132
0.16845812976886743,5,0.020161290322580645,837,0.005973715651135006
0.16851940709595825,10,0.04032258064516129,666,0.015015015015015015
0.16872682330453737,5,0.020161290322580645,693,0.007215007215007215
0.16882414483847286,5,0.020161290322580645,36,0.1388888888888889
0.16949631546810207,5,0.020161290322580645,1430,0.0034965034965034965
0.1712778304020176,5,0.020161290322580645,1194,0.0041876046901172526
0.17214215458699889,19,0.07661290322580645,78,0.24358974358974358
0.17221555157695223,14,0.056451612903225805,1415,0.009893992932862191
0.1732259470138946,5,0.020161290322580645,1011,0.004945598417408506
0.1736296567956469,6,0.024193548387096774,1208,0.004966887417218543
0.17381138452951483,12,0.04838709677419355,1326,0.00904977375565611
0.17383267693212012,8,0.03225806451612903,38,0.21052631578947367
0.1743893773834021,9,0.036290322580645164,1267,0.007103393843725336
0.174735807951367,9,0.036290322580645164,30,0.3
0.17486224395162198,23,0.09274193548387097,826,0.02784503631961259
0.17494256021912324,6,0.024193548387096774,696,0.008620689655172414
0.1751202802941927,5,0.020161290322580645,770,0.006493506493506494
0.17553491243315833,5,0.020161290322580645,695,0.007194244604316547
0.17558451954643128,7,0.028225806451612902,1204,0.005813953488372093
0.17577078954273095,5,0.020161290322580645,602,0.008305647840531562
0.17600476766693773,5,0.020161290322580645,540,0.009259259259259259
